OBJECTID,GlobalID,Zoning,Conditional,Reference,Overlays,Supplemental,last_edited_date,SHAPESTArea,SHAPESTLength
3798,A1FEFCE9-D01B-46DE-80CC-6D92BE93E42F,R10,,,,,2024-04-15 18:59:18+00:00,7328.070718305,475.225835991579
3799,FDB57401-332D-41A4-AC95-F417C87CBD24,R10,,,,,2024-04-15 18:59:18+00:00,13988.517206265,666.382668132831
3800,C9C41ECD-7BF6-4E02-8EE4-D249F8A94853,R10,,,,,2024-04-15 18:59:18+00:00,50313.69578885,1198.84925019072
3801,C392B933-D07C-4EFD-B165-552E00B20AE9,R10,,,,,2024-04-15 18:59:18+00:00,29440.30982668,801.178297896507
3802,C2F35801-64B3-4093-80A8-DB2F41AC09FD,R10,,,,,2024-04-15 18:59:18+00:00,24237.82960592,609.569177370847
3803,88DAB86D-78E3-40EC-B499-DA9DA70A75D2,R10,,,,,2024-04-15 18:59:18+00:00,4551.83320882,283.615106724471
3804,62982DBF-6AC4-4642-A7D4-5AE2809143F5,R10,,,,,2024-04-15 18:59:18+00:00,3936.211970905,269.005707510623
3805,569AB13F-7EDB-49EC-90F0-423CE6F31EDD,R10,,,,,2024-04-15 18:59:18+00:00,25960.38040003,772.794767608458
3806,D3467965-E88F-4C2A-9962-3F611FC15707,R7.5,,,,,2024-04-15 18:59:18+00:00,302262.9379125,5812.85816172424
3807,802F5ADC-D84C-4253-958D-53A804F4E398,A12,,,,,2024-04-15 18:59:18+00:00,75089.143936985,2339.86486224822
3808,DC117F25-7CF8-4D6D-8005-BE3FC3C43FC2,R10,,,,,2024-04-15 18:59:18+00:00,39819.27377875,1015.66539523059
3809,703E3386-7F8A-4866-9805-CB7B2F43A553,R10,,,,,2024-04-15 18:59:18+00:00,9209.794339395,409.989610187068
3810,4122A0A3-9235-4C4B-9C47-04821C2143E6,R10,,,,,2024-04-15 18:59:18+00:00,33823.0658433,1062.34307413839
3811,426E0AF9-0C02-4ACB-9ADD-FFBD5A45C38D,R10,,,,,2024-04-15 18:59:18+00:00,30754.033754375,895.756877746805
3812,22B08D8D-40C3-4A1D-9FE1-578A22257569,R10,,,,,2024-04-15 18:59:18+00:00,15575.36169093,544.746200859618
3813,2C756ACF-279F-4D54-B8C0-6B20C3BA5528,R10,,,,,2024-04-15 18:59:18+00:00,33679.374352565,890.362641327885
3814,65C5F2DA-D019-430A-A0DA-4A6BA6FE3675,R7.5,,,,,2024-04-15 18:59:18+00:00,26188.48701051,820.69568346356
3815,299AA339-3B74-42AB-9124-713FE7774447,R7.5,,,,,2024-04-15 18:59:18+00:00,14758.596973415,537.042182752963
3816,C8FEE183-07E2-4AF9-9C5B-6AB720D99FD1,R7.5,,,,,2024-04-15 18:59:18+00:00,15051.20499966,859.393400804711
3817,0E5F310B-1A89-4CF0-9928-1C91A1FB4D1D,R7.5,,,,,2024-04-15 18:59:18+00:00,19857.74986881,666.960154016855
3818,F78C5EB8-4651-406B-B5D1-14748640F985,R7.5,,,,,2024-04-15 18:59:18+00:00,21202.284886335,697.412356292828
3819,2019E024-828F-4A8B-887B-A4F69668873F,R7.5,,,,,2024-04-15 18:59:18+00:00,14827.68603558,508.090465138234
3820,7029E8A3-C605-4634-8372-4FD1161362B1,R7.5,,,,,2024-04-15 18:59:18+00:00,11665.87385264,637.960896898347
3821,28CCFDEB-969B-4B90-8840-42D131A06360,R7.5,,,,,2024-04-15 18:59:18+00:00,127630.452968565,2478.91816594533
3822,E178E4D1-D209-4190-8A87-259809334D29,R7.5,,,,,2024-04-15 18:59:18+00:00,26168.777669785,867.402887104502
3823,9AF4C4B2-E356-479F-9A50-8FA946E29979,R7.5,,,,,2024-04-15 18:59:18+00:00,36253.67676934,1000.38050121177
3824,52942461-1C6A-4B85-9144-53D0339A3066,A12,,,,,2024-04-15 18:59:18+00:00,43002.244907555,1864.92894258621
3825,E3282C07-50ED-447E-8F10-42092D73574B,A12,,,,,2024-04-15 18:59:18+00:00,3202.50658396,231.368685071142
3826,466AA169-877B-4C03-86DF-985BEB3D328D,A12,,,,,2024-04-15 18:59:18+00:00,5253.072690245,352.827642124178
3827,44BF1658-D5CE-4121-B1FF-03DCF8DBF50C,A12,,,,,2024-04-15 18:59:18+00:00,6939.74676041,354.494216590133
3828,FFC63671-6A58-4150-A69A-3ADE819C2E32,A12,,,,,2024-04-15 18:59:18+00:00,5207.80414082,317.731255516364
3829,3D0BB705-6698-4FAB-9824-CCD5C5635EF8,A12,,,,,2024-04-15 18:59:18+00:00,6319.68050559,315.575711761733
3830,DBFBB660-91CE-4826-BB43-BA689D3D01D1,A12,,,,,2024-04-15 18:59:18+00:00,2319.6374963,184.490679420334
3831,AB905045-C329-4DAA-83C3-B2FCB46EEE17,A12,,,,,2024-04-15 18:59:18+00:00,9091.3613803,598.958793177932
3832,394858BB-549D-4A2E-81BD-C4AF866365C6,A12,,,,,2024-04-15 18:59:18+00:00,4114.76395836,248.728739673325
3833,41E5491E-FF3F-4E69-97A8-DB429863CEF2,A12,,,,,2024-04-15 18:59:18+00:00,12036.020836145,857.842773322024
3834,F2088F14-EE97-4FB5-B31F-205351205B51,A12,,,,,2024-04-15 18:59:18+00:00,7919.102603555,389.518511102546
3835,F09E6856-89AE-47E7-9CFB-84A99999EC22,A12,,,,,2024-04-15 18:59:18+00:00,20496.90938349,1320.90796985067
3836,E5F0E048-AB4D-475D-B414-3682D76712D1,A12,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,32380.844734525,1039.36068914201
3837,D33B7502-CA93-4DC6-B856-FC360C1BC88A,A18,,,,,2024-04-15 18:59:18+00:00,22867.700099755,711.250784556572
3838,61BABEEB-6FF0-400D-9FAD-C1724E645821,A18,,,,,2024-04-15 18:59:18+00:00,34015.305745375,1495.86687305508
3839,0E7F887E-3328-4EE5-A98A-B26B971B2B61,A18,,,,,2024-05-23 21:54:42+00:00,32519.192509425,726.98617183296
3840,D339818F-7D1B-4852-A78E-D5E44385D3D7,A18,,,,,2024-04-15 18:59:18+00:00,120629.336252785,1614.15821939616
3841,B8D5F73C-DA4B-47E0-9F6D-CB7AC24AEC4E,A18,,,,,2024-04-15 18:59:18+00:00,19856.59028417,587.752607583254
3842,24733E76-7982-4C73-BEAC-2BD80EF53274,A18,,,,,2024-04-15 18:59:18+00:00,3968.358507485,308.155032283258
3843,C3311D25-4335-4118-A42A-3A4A85D1A452,A18,,,,,2024-04-15 18:59:18+00:00,27314.653801665,811.730382149487
3844,888C310E-A466-4B0F-95D4-B7E0A5BDF755,A18,,,,,2024-04-15 18:59:18+00:00,22334.314915385,777.743709057381
3845,228EE955-F0C8-4627-9F37-292C1C73D714,A18,,,,,2024-04-15 18:59:18+00:00,19071.14819719,719.546296127108
3846,DAECA95C-40A5-4050-B3EA-2DF778B940D2,A18,,,,,2024-04-15 18:59:18+00:00,9344.093768585,587.012452857255
3847,D4987BD0-2FCF-4793-A9B3-741869675B93,A18,,,,,2024-04-15 18:59:18+00:00,118883.451148705,1704.80610180889
3848,EC7DC172-C92D-419E-AEAF-2E585CF835F5,B1,,,,,2024-04-15 18:59:18+00:00,4884.72670819,282.074901249081
3849,8BFBC0E1-3EAB-4F51-8664-3ED2C360D499,A18,,,,,2024-04-15 18:59:18+00:00,328421.76385954,2651.23795355294
3850,E6975535-08E5-4A9A-9A02-66C1259BC05C,A18,,,,,2024-04-15 18:59:18+00:00,20818.058867965,591.446969955939
3851,3C4F59A4-1555-4F31-A977-C2B30E4AFF04,A18,,,,,2024-04-15 18:59:18+00:00,6897.11134217,404.111390715798
3852,A2CF0891-FD2A-4770-9442-8C1AFEAA1281,A18,,,,,2024-04-15 18:59:18+00:00,19420.933508665,810.824783150332
3853,9DFF0741-F801-48E9-B05A-9DD027A45CF0,A18,,,,,2024-04-15 18:59:18+00:00,35365.58581793,739.313988766523
3854,6178C228-E3E2-4DA0-8B45-80127167419E,A18,,,,,2024-04-15 18:59:18+00:00,182338.45498734,4504.11071535306
3855,B91EAD60-30C2-4469-935D-D51F64E47122,A18,,,,,2024-04-15 18:59:18+00:00,92526.006137395,1202.43472649325
3856,2ACEA93F-451B-46B3-B56D-8A81C3D75646,A18,,,,,2024-04-15 18:59:18+00:00,193338.486192035,2041.16432056838
3857,CFD49309-8F84-4716-913A-A9473E9A2D46,A18,,,,,2024-04-15 18:59:18+00:00,36386.734849895,846.003631742327
3858,0F0434DF-1968-48DA-8C40-F299BC93D790,A18,,,,,2024-07-02 20:43:28+00:00,96729.740395075,1295.67414188707
3859,7F96EC4C-A8C6-40F1-B0FC-3924EB884310,A18,,,,,2024-04-15 18:59:18+00:00,54758.99144281,1398.39310720328
3860,348D2C4F-A3D7-4F1D-ABC3-B96979777714,A18,,,,,2024-04-15 18:59:18+00:00,94938.59354031,1933.58897255265
3861,D7A6001F-950B-485D-8CEA-07F514405548,A18,,,,,2024-04-15 18:59:18+00:00,18745.273298135,577.395369399847
3862,428B7ADC-9D51-42AE-A32E-8541DE9A52F7,R7.5,,,,,2024-04-15 18:59:18+00:00,24577.140526645,784.7538042814
3863,829FA74D-3ACF-49B8-AC11-7889A444E29A,R7.5,,,,,2024-04-15 18:59:18+00:00,22742.686172815,742.073341494728
3864,ABFCD6EB-CD8B-4B65-AB47-92DBF1A983C1,R7.5,,,,,2024-04-15 18:59:18+00:00,12501.910316815,485.05190378766
3865,6A36870B-4C5D-4FA3-80ED-57D21277DCE0,R7.5,,,,,2024-04-15 18:59:18+00:00,20009.014181695,674.674928415389
3866,8C7A92CD-618D-4721-80E3-74063D7B61AF,R7.5,,,,,2024-04-15 18:59:18+00:00,17944.954256385,630.020600584203
3867,0DAAA45E-E591-40BC-AFE6-66E41E0D96C4,R7.5,,,,,2024-04-15 18:59:18+00:00,25835.88001488,828.376006885664
3868,4C5EB039-35C8-4AE7-8533-DA347DFDC227,R7.5,,,,,2024-04-15 18:59:18+00:00,12596.890536765,480.541095439864
3869,2A3141DE-9A0B-4565-9DD5-76B81CFEE69C,R7.5,,,,,2024-04-15 18:59:18+00:00,13906.048399765,505.445929501182
3870,F68BBDD9-0E9D-4242-9735-AF23A431DB7B,R7.5,,,,,2024-04-15 18:59:18+00:00,76598.305304355,2834.46209595078
3871,128035F4-506F-4E4D-94A8-C7C36EFCD72E,R7.5,,,,,2024-04-15 18:59:18+00:00,39206.805905065,1178.2507915989
3872,819CE453-98F3-490E-9BB7-7B560CE9FC22,R7.5,,,,,2024-04-15 18:59:18+00:00,6524.185989535,372.559069229442
3873,728333C1-5F54-477C-A819-AFED8A7B0ECC,R7.5,,,,,2024-04-15 18:59:18+00:00,19109.99230149,597.593128737842
3874,973C33CD-049A-4BE3-B724-0528756411E4,R7.5,,,,,2024-04-15 18:59:18+00:00,18869.853223665,639.951373381012
3875,69A1F4CD-43CB-4B0E-9C46-734B64568901,R7.5,,,,,2024-04-15 18:59:18+00:00,11389.358353065,442.591049104123
3876,0377CF67-727A-4A32-BA65-CFA7E23C42BA,R7.5,,,,,2024-04-15 18:59:18+00:00,20495.75403774,684.061592319436
3877,3C6A5CE5-9E62-4821-80E9-7F59C031D7D4,R7.5,,,,,2024-04-15 18:59:18+00:00,22045.937164565,725.85292599597
3878,8409DDB5-9950-428C-A78C-80AA3E830E29,R7.5,,,,,2024-04-15 18:59:18+00:00,23018.18646877,622.855090720297
3879,83396D1C-3C14-440E-8735-6D166EFF5588,R7.5,,,,,2024-04-15 18:59:18+00:00,28022.359410615,879.02419500316
3880,5971C781-6F91-4272-951C-51D3C809AA4B,R7.5,,,,,2024-04-15 18:59:18+00:00,27179.765735095,853.481765723588
3881,4D16B55A-8C72-4AE7-A2D3-46F568F96B24,R7.5,,,,,2024-04-15 18:59:18+00:00,1278.14622273,149.259679894008
3882,08E6A78A-F28B-40DB-BC09-F70577B800C7,R7.5,,,,,2024-04-15 18:59:18+00:00,1317.392293075,150.545194657412
3883,C0210D0F-0C9C-436B-9F1E-D267225C7501,R7.5,,,,,2024-04-15 18:59:18+00:00,25410.15114795,815.429702726243
3884,EA0CC01D-C182-4918-9C94-02BA4E5B942B,R7.5,,,,,2024-04-15 18:59:18+00:00,37790.207771975,1016.80184126971
3885,F6F37E34-5FA4-48AC-8F82-D66AA0ACF1DE,R7.5,,,,,2024-04-15 18:59:18+00:00,19233.77328714,647.512806126012
3886,275D3CC4-3D1E-49C6-BB40-DFB7BD0FC1F3,R7.5,,,,,2024-04-15 18:59:18+00:00,28630.871448985,901.839434413514
3887,3CB6B78D-AAC7-44EF-BD90-11BBB9FC78C5,R7.5,,,,,2024-04-15 18:59:18+00:00,15555.938756205,534.496175207031
3888,17A637D8-1FD8-4774-B588-1C2C4DCA8176,R15,,,,,2024-04-15 18:59:18+00:00,61478.73703625,1029.21683877631
3889,651F8AF5-3CFD-4BBB-BE2A-E2A96131375F,R15,,,,,2024-05-21 22:14:35+00:00,9146.147487455,530.068179575299
3890,82858AF7-E72F-40C0-B182-86997AA99A42,R15,,,,,2024-04-15 18:59:18+00:00,110471.81732633,2212.1911740981
3891,CD59F072-E826-4125-9780-ECDF2BC04F39,R15,,,,,2024-04-15 18:59:18+00:00,76202.066764995,1429.43933964152
3892,A2A02E1D-7FD4-4D7A-8556-4AC1E8BEA485,R15,,,,,2024-04-15 18:59:18+00:00,10630.57379778,436.018700586067
3893,7C7BBAD4-2FB6-45E8-AF52-4665A84D9741,R15,,,,,2024-04-15 18:59:18+00:00,2909.54980051,228.999133240755
3894,14435841-49DB-4763-8C7E-D804DB8C2C0D,R15,,,,,2024-04-15 18:59:18+00:00,46618.205207155,1681.47371543088
3895,4FC0392F-636A-4F81-BDF0-3676568838AD,R15,,,,,2024-04-15 18:59:18+00:00,12068.42781755,518.359624813563
3896,DE0DAAA4-2EDE-45AE-A327-4DF2003E992A,R15,,,,,2024-04-15 18:59:18+00:00,165670.463654835,2537.88586325646
3897,DF563627-2FAA-478C-91D9-A6831E8EF179,R20,,,,,2024-04-15 18:59:18+00:00,308636.332649495,2573.0699004883
3898,790B68E3-57F5-4324-B79C-13270893D870,R20,,,,,2024-04-15 18:59:18+00:00,56315.024385935,1043.50471206946
3899,7D07AD57-FAC7-4064-9B6A-8875BED667A1,R20,,,,,2024-04-15 18:59:18+00:00,13869.63593911,574.852741793956
3900,BF23B45A-458F-46EE-B9EA-83605D7365E0,R20,,,,,2024-05-30 18:49:56+00:00,59158.01648289,1112.38744197412
3901,3A4CC5C6-1013-472D-B6FA-31F065D538FB,R20,,,,,2024-04-15 18:59:18+00:00,53022.81941391,1024.60670535753
3902,9484988E-0402-4FB4-B243-AD4D9E048BB3,R20,,,,,2024-04-15 18:59:18+00:00,45480.20739407,929.208335071862
3903,596421DB-A783-42B7-801D-9FB792F43824,R20,,,,,2024-04-15 18:59:18+00:00,38651.959494,835.679832430925
3904,1AB1BDA1-FCF3-4CB5-A599-A7321B6BF6AE,R20,,,,,2024-04-15 18:59:18+00:00,31889.31863481,739.246719518213
3905,7ED38BE3-9D66-484E-9CC9-753D0E185758,R20,,,,,2024-04-15 18:59:18+00:00,24813.511467135,654.106862555437
3906,6C1B56E1-7E39-45BF-807A-9C23DB187FD7,R20,,,,,2024-04-15 18:59:18+00:00,33243.41327471,1015.22929145465
3907,8C15E0B4-6ED9-4974-997B-8F6939814B7B,R20,,,,,2024-04-15 18:59:18+00:00,9606.42858803,419.429026679027
3908,193B4AF0-229C-43C5-94CF-522CB53466E0,R20,,,,,2024-04-15 18:59:18+00:00,66915.41888957,1175.9704142435
3909,B12A2B22-D562-4253-95E8-0830050CB33C,R20,,,,,2024-04-15 18:59:18+00:00,68343.445050235,1197.1682723725
3910,79FA8761-683A-4DF5-8FBA-18E20C03FC34,R20,,,,,2024-04-15 18:59:18+00:00,71929.01163002,1241.44029990635
3911,752082B1-F52E-4654-9541-64CB129592C9,R20,,,,,2024-04-15 18:59:18+00:00,72547.90189873,1259.14414987593
3912,9CC28303-4B90-4AA6-84D6-B32CBA31CC55,R20,,,,,2024-04-15 18:59:18+00:00,72012.854224615,1254.1881788685
3913,422E69D9-718C-4075-9187-9E9D69AA44A2,R20,,,,,2024-04-15 18:59:18+00:00,72831.233040235,1258.66727042024
3914,459C260A-F146-4627-B3C1-02DFCFD78B8B,R20,,,,,2024-04-15 18:59:18+00:00,56328.299948355,1224.64081683041
3915,08C319D9-7262-4DF6-8286-F1DA59FA877E,R20,,,,,2024-04-15 18:59:18+00:00,39408.291814515,929.904761471755
3916,BC801200-0402-42DD-8FC6-3923B4C95E6A,R20,,,,,2024-04-15 18:59:18+00:00,16753.01479047,619.337162197445
3917,53DC83FC-4C3D-4532-80F3-ABEB85136846,R20,,,,,2024-04-15 18:59:18+00:00,6384.781615145,323.108223753327
3918,0041FD12-CF93-4C52-9EC1-819BD63AA8C6,R20,,,,,2024-04-15 18:59:18+00:00,63741.11026702,1258.95919066775
3919,3E5CA35D-8EB8-4A52-9265-FB9DF680AE6A,R20,,,,,2024-04-15 18:59:18+00:00,30596.559684755,745.149970401475
3920,D94D3EA2-48F5-4D97-B2E1-FC924D092BB1,R20,,,,,2024-04-15 18:59:18+00:00,11566.58302362,440.539610755438
3921,D95F6449-0DBF-40B8-9244-745911C251DE,R20,,,,,2024-04-15 18:59:18+00:00,64592.272489785,1310.66083703308
3922,156CA136-B509-48AA-8E7C-92050C04464D,R20,,,,,2024-04-15 18:59:18+00:00,70134.31544865,1466.8495208159
3923,B195F129-3266-4B7E-AA2E-DE3BD3874950,R20,,,,,2024-04-15 18:59:18+00:00,79907.12232539,1838.481300693
3924,C8C21329-A025-4F57-89A3-971E0677FB66,R20,,,,,2024-04-15 18:59:18+00:00,100072.499933835,1969.62736633152
3925,B590BBFB-A017-4F68-9A2B-B40EC22AD3D0,R10,,,,,2024-04-15 18:59:18+00:00,12106.08125875,459.652888266639
3926,418999CD-F7F9-42F2-A6DF-E7845421ABF6,R10,,,,,2024-04-15 18:59:18+00:00,25614.48457445,727.010190017728
3927,B9FD14EE-9007-48E9-AAC0-7E5A8EED61EE,R10,,,,,2024-07-17 18:52:35+00:00,3725.55817638,258.439040947242
3928,C21322BC-48CB-4567-B231-DB06E0657C8F,R10,,,,,2024-04-15 18:59:18+00:00,23025.1073158,661.937205345296
3929,5A7F7E71-027D-42E7-893C-176BEE47CFA6,R10,,,,,2024-04-15 18:59:18+00:00,56182.547810055,1208.317874026
3930,7E09DB58-4C42-4E50-9A83-1B6BBACBB172,R10,,,,,2024-04-15 18:59:18+00:00,17142.51354749,662.112817378749
3931,E3E451BE-ED79-489E-A28C-EE845515815D,R10,,,,,2024-04-15 18:59:18+00:00,25232.28603601,733.124211115826
3932,EC311D66-B170-4942-BBAF-A4A531443969,R10,,,,,2024-04-15 18:59:18+00:00,21498.229311615,638.409661265671
3933,7C5A13DE-ABBC-447F-8863-08D63E9DE572,R10,,,,,2024-04-15 18:59:18+00:00,8906.840653805,380.876302928032
3934,E4005E24-F288-4F73-87E2-0DF2FB924865,R10,,,,,2024-04-15 18:59:18+00:00,27162.906736425,1254.77080912324
3935,971B94C7-AD39-4972-999F-E6DC94987737,R10,,,,,2024-04-15 18:59:18+00:00,12868.95645141,476.69934506088
3936,F473B339-C46B-4A7E-87CA-6F9DBA5C399D,R10,,,,,2024-04-15 18:59:18+00:00,29603.20687809,807.39098324748
3937,55B5AD33-CEBF-498A-9BC9-703E66191D8D,R10,,,,,2024-04-15 18:59:18+00:00,49001.61332514,1872.40605616704
3938,9C0A8EC0-67B6-4720-8A6E-C67D4F485362,R10,,,,,2024-04-15 18:59:18+00:00,29882.058805545,802.334414129313
3939,B0E75F8B-A2C1-4484-9041-07C5C8F449FD,R10,,,,,2024-04-15 18:59:18+00:00,16871.75962006,531.233051794806
3940,9827D132-3D5C-4172-B88F-BE1C1CC599A2,R10,,,,,2024-04-15 18:59:18+00:00,52273.5488299,1181.0933634074
3941,FD825541-B3DD-481C-BEE4-4143ED013C4B,R40,,,,,2024-04-15 18:59:18+00:00,4479.063349165,305.876143735901
3942,7370B204-CA52-41D6-B252-A1AFD89C7A0D,R10,,,,,2024-04-15 18:59:18+00:00,6926.429150885,399.007786046778
3943,77ABB1BE-EF5B-4D6D-A68F-19B529863002,P1,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,574715.84677318,7302.09170088692
3944,DD44EF8E-39A2-45DD-8071-252082DFFEBE,P1,,,,,2024-04-15 18:59:18+00:00,83942.06063036,1202.82416386675
3945,E1CC2A29-2685-46BA-9468-035B83B67280,R20,,,,,2024-04-15 18:59:18+00:00,6896.20423661,329.503812469578
3946,B033934B-0D03-41A8-9F05-4285EDEE869D,O2,,,,,2024-04-15 18:59:18+00:00,32103.256428,713.984709241979
3947,DD2F36BB-0DD7-49D7-B26B-9053E0DB570D,B2,,,,,2024-04-15 18:59:18+00:00,101347.94019458,2144.73216423355
3948,50BCDB33-4FE6-4160-8793-55B1064FC70F,O2,,,,,2024-04-15 18:59:18+00:00,453933.33588002,3681.2310940735
3949,5782FAF1-9872-49E0-8A5D-49BE3FE856D7,R40,,,,,2024-04-15 18:59:18+00:00,58520.06149381,1058.15650171215
3950,1153E005-10E9-40E6-8E30-84423D4364E8,B2,,,,,2024-04-15 18:59:18+00:00,5961.875615055,353.57733518876
3951,9CB570F5-9D41-4C01-B35C-79DD30D486C1,A12,,,,,2024-04-15 18:59:18+00:00,341338.59445497,5868.56910817202
3952,7ABF2E22-19A7-4318-A69A-27824C6752D2,R7.5,,,,,2024-04-15 18:59:18+00:00,34535.206713685,1152.57540937491
3953,C1496DEA-9E0F-4738-9702-CD9B7E76CF1F,R7.5,,,,,2024-04-15 18:59:18+00:00,9578.50263887,433.57462783817
3954,65A69CF8-C1C5-42E7-8083-F2C25E09A202,R5D,,,,,2024-04-15 18:59:18+00:00,3115.057921655,237.441674367461
3955,59BFB337-48D5-4D1E-9E28-505CC714EA99,R10,,,,Open Space,2024-04-15 18:59:18+00:00,23436.254659405,820.837115607963
3956,14469F91-1795-434E-8AA0-58B9CF1A2875,R5D,,,,,2024-04-15 18:59:18+00:00,12173.948045555,502.072938990344
3957,99294908-101C-4F49-B007-53478F65D587,R10,,,,Open Space,2024-04-15 18:59:18+00:00,6269.346342175,336.771183881454
3958,A2FA1F9F-B773-4A7B-814D-D9A866B3499A,R10,,,,Open Space,2024-04-15 18:59:18+00:00,38600.531752975,1931.5891035405
3959,9526C256-21F0-4943-AA64-E1E452B336F2,B2,,,,,2024-04-15 18:59:18+00:00,36147.88291596,1674.51472922695
3960,A92CAEB1-69B3-468A-B565-08F284C7B328,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,119376.11571415,1333.2226037677
3961,EABB10C2-4BF5-4605-A302-1CD9E6832B1D,A18,,,,,2024-04-15 18:59:18+00:00,35819.92096928,815.96377238703
3962,51E88FFD-C39C-449B-8E0D-6F342F7F6007,A12,,,,,2024-04-15 18:59:18+00:00,48833.24753916,1070.12188050452
3963,24E1BC87-64CE-4233-BA7C-86407F5A56B8,R7.5,,,,,2024-04-15 18:59:18+00:00,57820.31746069,1575.65729443505
3964,D7380EBE-CC5F-4DCA-BD10-80916D063E10,R5D,,,,,2024-04-15 18:59:18+00:00,18501.68365777,594.880381642167
3965,D96618BD-28B3-46EF-8107-E5E5BC7DDB9F,I1,,,,,2024-04-15 18:59:18+00:00,263717.57208831,3298.07083269055
3966,85C47B9D-1597-4313-BC53-4671E1D6F7D8,I2,,,,,2024-04-15 18:59:18+00:00,114736.248756605,1649.46897822263
3967,A4BA5949-A194-4C70-AA04-70CCC8486A31,I2,,,,,2024-04-15 18:59:18+00:00,35728554.5031788,38915.9126221534
3968,B105073E-F551-4993-AADA-D7BA6196216F,R10,,,,,2024-04-15 18:59:18+00:00,39198.122088095,1225.28701608202
3969,76442D33-9CCD-4233-A919-4B963CD757D3,R10,,,,,2024-07-25 18:25:43+00:00,22318.0609301,987.340135511028
3970,3D697192-59EF-4D5C-BDAD-EE93775F90D1,R10,,,,,2024-07-25 18:23:32+00:00,5726.075515825,318.732338171936
3971,CD94EF69-E414-4546-87BF-2EC5489E6985,I1,,,,,2024-07-25 18:26:23+00:00,1784722.61775916,11185.2477607615
3972,45ECBDC6-C72A-49D2-B384-6A8D3E784F89,B2,,,,,2024-04-15 18:59:18+00:00,8361.702965025,370.398883583676
3973,90DCC333-10C1-4670-BD1C-35A782B8A161,R5D,,,,,2024-04-15 18:59:18+00:00,18004.4837324,582.507766109857
3974,CF85D67E-FBCE-4F3E-A8CD-AEE729277465,R5D,,,,,2024-04-15 18:59:18+00:00,37878.867365435,1592.91624543673
3975,F1E66C90-BA14-4E6C-9C59-A41E25BF1D9B,R5D,,,,,2024-04-15 18:59:18+00:00,18527.22929353,628.621740147915
3976,E42E0F16-B063-475F-9F25-C1E456CC8588,R5D,,,,,2024-04-15 18:59:18+00:00,22989.062890965,999.584485325349
3977,47D5E1EA-44DA-4F00-BBC6-15D08027C8D4,R5D,,,,,2024-04-15 18:59:18+00:00,10093.320037425,731.712005454249
3978,BB59C0A2-7C6B-480E-9B0A-87A6CEB55721,R5D,,,,,2024-05-23 21:30:51+00:00,48695.705200085,887.0612285704
3979,F4D3F1B7-B094-4D13-809E-0B69F1992BB2,R5D,,,,,2024-04-15 18:59:18+00:00,71441.993278755,1958.00517207224
3980,6759EE59-731B-4A66-8F2D-C97E96E1D5B0,R5D,,,,,2024-04-15 18:59:18+00:00,34232.942269245,1408.46896482919
3981,64A1AA14-133C-4951-9998-27D9D1638E80,R5D,,,,,2024-04-15 18:59:18+00:00,48270.534549065,2219.50829972146
3982,970D7AD4-DD97-4C97-897F-843F176A7EBE,R5D,,,,,2024-04-15 18:59:18+00:00,11529.494145525,637.654233911175
3983,841C9D76-05F8-4DAB-B9EB-73D646FC7FB6,R5D,,,,,2024-04-15 18:59:18+00:00,94138.61152531,1344.05042694217
3984,FFEE83C9-6A86-45C5-84D6-773B6DD7D7DE,R7.5,,,,,2024-04-15 18:59:18+00:00,104101.89392282,3318.3802141499
3985,D7A3B7DC-F121-444F-844F-7AD9B98857B1,R7.5,,,,,2024-04-15 18:59:18+00:00,237385.26724003,5090.89745267668
3986,758D353F-47CC-4370-8E06-3637CF234B44,R7.5,,,,,2024-04-15 18:59:18+00:00,81427.7203045,2578.21632016599
3987,DB33ED69-0DE5-41BF-8CBB-DCE0DA932954,R7.5,,,,,2024-04-15 18:59:18+00:00,30024.78751021,926.269547606011
3988,15143867-967B-4270-BACD-4D7CB3F454F5,R7.5,,,,,2024-04-15 18:59:18+00:00,115206.097640725,2621.77409900237
3989,DE30BAA6-9B3F-4AA5-88F3-A63F898A0DCB,R7.5,,,,,2024-04-15 18:59:18+00:00,12734.357385045,453.03731772253
3990,8BF779C7-AED2-42A2-85CC-DE5D12182A7F,R7.5,,,,,2024-04-15 18:59:18+00:00,15044.22301111,533.645527257346
3991,46200F9E-90E6-4BAF-A96E-C2EBCFA073AA,R7.5,,,,,2024-04-15 18:59:18+00:00,23112.874612105,753.768476816791
3992,55170934-4EF8-4D95-816A-5A390422E466,R7.5,,,,,2024-04-15 18:59:18+00:00,52032.35898777,1282.25055825364
3993,92722373-4455-448D-8E1E-D2B7F791D004,R7.5,,,,,2024-04-15 18:59:18+00:00,22782.122288325,698.718787592956
3994,60355F3E-CFD8-4121-823E-FF85FF7B05FE,R7.5,,,,,2024-04-15 18:59:18+00:00,55767.16712642,1443.6668396067
3995,39CAE5C8-B1F1-4E19-9B39-4BDAB6E68CA3,R7.5,,,,,2024-04-15 18:59:18+00:00,13676.87687695,482.596733634043
3996,FA13C200-3790-49E7-897E-26C21CC3CA05,R7.5,,,,,2024-04-15 18:59:18+00:00,15874.648523705,559.333254003346
